,time,year,month,day,hour,minute,day_of_week,cluster_1,cluster_2,cluster_3,rain,temp,rhum,available_bikes
257426,2018-09-19 04:30:02,2018,9,19,4,30,2,,,,0.0,12.9,75,14
257427,2018-09-19 05:00:01,2018,9,19,5,0,2,0.20104895104895104,0.28658271819366044,0.2133850630455868,0.0,15.8,69,13
257428,2018-09-19 05:30:02,2018,9,19,5,30,2,0.3321678321678322,0.5557967867998264,0.15033947623666344,0.0,15.8,69,4
257429,2018-09-19 06:00:01,2018,9,19,6,0,2,0.3146853146853147,0.5427702996092053,0.27643064985451016,0.0,16.1,56,0
257430,2018-09-19 06:30:02,2018,9,19,6,30,2,0.506993006993007,0.8858011289622232,0.44616876818622697,0.0,16.1,56,0
257431,2018-09-19 07:00:02,2018,9,19,7,0,2,0.6905594405594405,1.0421189752496742,0.5868089233753637,0.0,16.6,60,0
257432,2018-09-19 07:30:01,2018,9,19,7,30,2,0.9440559440559441,0.8076422058184975,0.6256062075654705,0.0,16.6,60,7
257433,2018-09-19 08:00:01,2018,9,19,8,0,2,0.6206293706293706,0.20842379504993488,0.4073714839961202,0.0,16.8,71,0
257434,2018-09-19 08:30:02,2018,9,19,8,30,2,0.2797202797202797,0.2040816326530612,0.3443258971871969,0.0,16.8,71,0
257435,2018-09-19 09:00:02,2018,9,19,9,0,2,0.2709790209790209,0.1693443334780721,0.22308438409311349,0.2,16.6,58,0
257436,2018-09-19 09:30:02,2018,9,19,9,30,2,0.17482517482517484,0.07815892314372558,0.2376333656644035,0.2,16.6,58,0
257437,2018-09-19 10:00:01,2018,9,19,10,0,2,0.19230769230769232,0.11289622231871473,0.2133850630455868,0.0,15.3,48,0
257438,2018-09-19 10:30:02,2018,9,19,10,30,2,0.2185314685314685,0.08250108554059922,0.16488845780795344,0.0,15.3,48,17
257439,2018-09-19 11:00:02,2018,9,19,11,0,2,0.23601398601398602,0.10855405992184107,0.2667313288069835,0.0,15.5,48,13
257440,2018-09-19 11:30:02,2018,9,19,11,30,2,0.3409090909090909,0.10421189752496744,0.5140640155189137,0.0,15.5,48,9
257441,2018-09-19 12:00:01,2018,9,19,12,0,2,0.3933566433566433,0.10421189752496744,0.4413191076624636,0.0,13.4,61,8
257442,2018-09-19 12:30:02,2018,9,19,12,30,2,0.2534965034965035,0.16066000868432478,0.3491755577109602,0.0,13.4,61,7
257443,2018-09-19 13:00:01,2018,9,19,13,0,2,0.2972027972027972,0.13026487190620928,0.25703200775945684,0.0,14.8,50,4
257444,2018-09-19 13:30:01,2018,9,19,13,30,2,0.2797202797202797,0.08684324793747286,0.25703200775945684,0.0,14.8,50,2
257445,2018-09-19 14:00:02,2018,9,19,14,0,2,0.1660839160839161,0.121580547112462,0.2618816682832202,0.0,14.9,44,0
257446,2018-09-19 14:30:02,2018,9,19,14,30,2,0.2709790209790209,0.16066000868432478,0.4946653734238604,0.0,14.9,44,0
257447,2018-09-19 15:00:02,2018,9,19,15,0,2,0.6468531468531469,0.1693443334780721,0.7274490785645005,0.1,11.5,70,1
257448,2018-09-19 15:30:02,2018,9,19,15,30,2,0.4982517482517482,0.17802865827181935,0.8438409311348205,0.1,11.5,70,2
257449,2018-09-19 16:00:01,2018,9,19,16,0,2,0.5157342657342657,0.243161094224924,1.3191076624636275,0.0,13.3,53,0
257450,2018-09-19 16:30:03,2018,9,19,16,30,2,0.5944055944055944,0.26487190620929224,1.1299709020368571,0.0,13.3,53,1
257451,2018-09-19 17:00:01,2018,9,19,17,0,2,0.8041958041958042,0.2735562310030395,0.8971871968962173,0.0,13.5,46,0
257452,2018-09-19 17:30:02,2018,9,19,17,30,2,0.3933566433566433,0.21710811984368214,0.7177497575169738,0.0,13.5,46,6
257453,2018-09-19 18:00:02,2018,9,19,18,0,2,0.32342657342657344,0.2518454190186713,0.6110572259941804,0.0,12.0,67,5
257454,2018-09-19 18:30:02,2018,9,19,18,30,2,0.2709790209790209,0.19539730785931395,0.44616876818622697,0.0,12.0,67,7
257455,2018-09-19 19:00:02,2018,9,19,19,0,2,0.30594405594405594,0.26052974381241856,0.43161978661493694,0.0,11.0,62,9
257456,2018-09-19 19:30:02,2018,9,19,19,30,2,0.2709790209790209,0.13026487190620928,0.3443258971871969,0.0,11.0,62,10
257457,2018-09-19 20:00:02,2018,9,19,20,0,2,0.3146853146853147,0.15631784628745116,0.3249272550921436,0.1,10.4,68,11
257458,2018-09-19 20:30:02,2018,9,19,20,30,2,0.2185314685314685,0.121580547112462,0.2521823472356935,0.1,10.4,68,11
257459,2018-09-19 21:00:02,2018,9,19,21,0,2,0.2797202797202797,0.1389491966999566,0.3006789524733269,0.0,10.5,66,13
257460,2018-09-19 21:30:02,2018,9,19,21,30,2,0.32342657342657344,0.1910551454624403,0.17943743937924345,0.0,10.5,66,16
257461,2018-09-19 22:00:02,2018,9,19,22,0,2,0.19230769230769232,0.13460703430308293,0.18913676042677013,0.0,10.8,63,19
257462,2018-09-19 22:30:02,2018,9,19,22,30,2,0.2972027972027972,0.05644811115935736,0.09699321047526674,0.0,10.8,63,19
257463,2018-09-19 23:00:02,2018,9,19,23,0,2,0.11363636363636365,0.04342162396873643,0.06304558680892337,0.0,10.9,65,18
257464,2018-09-19 23:30:02,2018,9,19,23,30,2,0.04370629370629371,0.008684324793747287,0.038797284190106696,0.0,10.9,65,19
262619,2018-09-20 00:00:02,2018,9,20,0,0,3,0.0,0.0,0.0,0.0,10.5,67,19
262620,2018-09-20 00:30:02,2018,9,20,0,30,3,,,,0.0,10.5,67,19
262621,2018-09-20 01:00:02,2018,9,20,1,0,3,,,,0.0,10.4,69,19
262622,2018-09-20 01:30:03,2018,9,20,1,30,3,,,,0.0,10.4,69,19
262623,2018-09-20 02:00:02,2018,9,20,2,0,3,,,,0.0,9.6,73,19
262624,2018-09-20 02:30:01,2018,9,20,2,30,3,,,,0.0,9.6,73,19
262625,2018-09-20 03:00:02,2018,9,20,3,0,3,,,,0.0,9.0,74,19
262626,2018-09-20 03:30:02,2018,9,20,3,30,3,,,,0.0,9.0,74,19
262627,2018-09-20 04:00:01,2018,9,20,4,0,3,,,,0.0,8.7,76,19
262628,2018-09-20 04:30:02,2018,9,20,4,30,3,,,,0.0,8.7,76,19
262629,2018-09-20 05:00:02,2018,9,20,5,0,3,0.15734265734265734,0.14763352149370387,0.2036857419980601,0.0,8.7,77,18
262630,2018-09-20 05:30:02,2018,9,20,5,30,3,0.4108391608391608,0.5644811115935736,0.20853540252182348,0.0,8.7,77,13
262631,2018-09-20 06:00:02,2018,9,20,6,0,3,0.38461538461538464,0.5254016500217108,0.31522793404461685,0.0,8.2,79,7
262632,2018-09-20 06:30:02,2018,9,20,6,30,3,0.5506993006993007,1.1072514112027791,0.4510184287099903,0.0,8.2,79,4
262633,2018-09-20 07:00:02,2018,9,20,7,0,3,0.7517482517482517,1.0768562744246637,0.4995150339476237,0.0,8.7,79,1
262634,2018-09-20 07:30:02,2018,9,20,7,30,3,0.9877622377622376,0.5861919235779418,0.7419980601357905,0.0,8.7,79,0
262635,2018-09-20 08:00:02,2018,9,20,8,0,3,0.4982517482517482,0.28658271819366044,0.47526673132880703,0.0,10.4,72,0
262636,2018-09-20 08:30:02,2018,9,20,8,30,3,0.3496503496503497,0.1997394702561876,0.4364694471387003,0.0,10.4,72,0
262637,2018-09-20 09:00:01,2018,9,20,9,0,3,0.23601398601398602,0.11723838471558835,0.28612997090203685,0.0,11.2,71,0
262638,2018-09-20 09:30:03,2018,9,20,9,30,3,0.2185314685314685,0.13026487190620928,0.2618816682832202,0.0,11.2,71,10
262639,2018-09-20 10:00:01,2018,9,20,10,0,3,0.2447552447552448,0.11289622231871473,0.31522793404461685,0.0,11.8,66,4
262640,2018-09-20 10:30:02,2018,9,20,10,30,3,0.26223776223776224,0.121580547112462,0.2909796314258002,0.0,11.8,66,2
262641,2018-09-20 11:00:02,2018,9,20,11,0,3,0.26223776223776224,0.1910551454624403,0.32007759456838025,0.0,12.2,64,2
262642,2018-09-20 11:30:02,2018,9,20,11,30,3,0.3758741258741258,0.10421189752496744,0.33462657613967023,0.0,12.2,64,0
262643,2018-09-20 12:00:02,2018,9,20,12,0,3,0.17482517482517484,0.08250108554059922,0.37827352085354027,0.3,10.7,74,0
262644,2018-09-20 12:30:02,2018,9,20,12,30,3,0.1660839160839161,0.08684324793747286,0.2715809893307469,0.3,10.7,74,0
262645,2018-09-20 13:00:01,2018,9,20,13,0,3,0.12237762237762237,0.06079027355623101,0.1697381183317168,2.1,9.6,87,1
262646,2018-09-20 13:30:01,2018,9,20,13,30,3,0.2447552447552448,0.07381676074685194,0.11154219204655674,2.1,9.6,87,4
262647,2018-09-20 14:00:02,2018,9,20,14,0,3,0.17482517482517484,0.08684324793747286,0.2036857419980601,1.6,9.3,89,5
262648,2018-09-20 14:30:02,2018,9,20,14,30,3,0.17482517482517484,0.07815892314372558,0.41707080504364696,1.6,9.3,89,3
262649,2018-09-20 15:00:02,2018,9,20,15,0,3,0.3671328671328672,0.121580547112462,0.4122211445198836,0.3,9.8,87,2
262650,2018-09-20 15:30:02,2018,9,20,15,30,3,0.5332167832167832,0.16500217108119844,0.6450048496605237,0.3,9.8,87,2
262651,2018-09-20 16:00:02,2018,9,20,16,0,3,0.4632867132867133,0.2214502822405558,1.0717749757516974,0.4,9.3,87,2
262652,2018-09-20 16:30:02,2018,9,20,16,30,3,0.2884615384615385,0.1910551454624403,0.6595538312318138,0.4,9.3,87,0
262653,2018-09-20 17:00:02,2018,9,20,17,0,3,0.3671328671328672,0.2127659574468085,0.3976721629485936,1.4,8.8,91,1
262654,2018-09-20 17:30:02,2018,9,20,17,30,3,0.2097902097902098,0.14329135909683022,0.3249272550921436,1.4,8.8,91,3
262655,2018-09-20 18:00:02,2018,9,20,18,0,3,0.2097902097902098,0.10855405992184107,0.3394762366634336,2.0,8.7,93,3
262656,2018-09-20 18:30:02,2018,9,20,18,30,3,0.2097902097902098,0.10421189752496744,0.25703200775945684,2.0,8.7,93,3
262657,2018-09-20 19:00:02,2018,9,20,19,0,3,0.15734265734265734,0.11289622231871473,0.29582929194956353,1.2,7.4,91,4
262658,2018-09-20 19:30:02,2018,9,20,19,30,3,0.08741258741258742,0.052105948762483714,0.16488845780795344,1.2,7.4,91,4
262659,2018-09-20 20:00:02,2018,9,20,20,0,3,0.12237762237762237,0.047763786365610066,0.19398642095053348,1.4,7.4,93,4
262660,2018-09-20 20:30:02,2018,9,20,20,30,3,0.05244755244755245,0.021710811984368212,0.11154219204655674,1.4,7.4,93,5
262661,2018-09-20 21:00:02,2018,9,20,21,0,3,0.12237762237762237,0.047763786365610066,0.21823472356935014,3.6,6.6,92,5
262662,2018-09-20 21:30:02,2018,9,20,21,30,3,0.1835664335664336,0.05644811115935736,0.18913676042677013,3.6,6.6,92,4
262663,2018-09-20 22:00:02,2018,9,20,22,0,3,0.12237762237762237,0.03907946157186279,0.24733268671193015,0.4,6.5,93,4
262664,2018-09-20 22:30:02,2018,9,20,22,30,3,0.08741258741258742,0.030395136778115506,0.23278370514064015,0.4,6.5,93,5
262665,2018-09-20 23:00:02,2018,9,20,23,0,3,0.04370629370629371,0.06079027355623101,0.15518913676042678,0.2,6.5,94,5
262666,2018-09-20 23:30:02,2018,9,20,23,30,3,0.03496503496503497,0.021710811984368212,0.0533462657613967,0.2,6.5,94,5
268043,2018-09-21 00:00:02,2018,9,21,0,0,4,0.0,0.0,0.0,0.0,6.7,94,5
268044,2018-09-21 00:30:02,2018,9,21,0,30,4,,,,0.0,6.7,94,5
268045,2018-09-21 01:00:02,2018,9,21,1,0,4,,,,0.0,6.4,94,5
268046,2018-09-21 01:30:02,2018,9,21,1,30,4,,,,0.0,6.4,94,5
268047,2018-09-21 02:00:01,2018,9,21,2,0,4,,,,0.0,6.4,92,5
268048,2018-09-21 02:30:02,2018,9,21,2,30,4,,,,0.0,6.4,92,5
268049,2018-09-21 03:00:01,2018,9,21,3,0,4,,,,0.1,6.3,91,5
268050,2018-09-21 03:30:01,2018,9,21,3,30,4,,,,0.1,6.3,91,5
268051,2018-09-21 04:00:02,2018,9,21,4,0,4,,,,0.0,6.3,90,5
268052,2018-09-21 04:30:02,2018,9,21,4,30,4,,,,0.0,6.3,90,5
268053,2018-09-21 05:00:02,2018,9,21,5,0,4,0.1660839160839161,0.16066000868432478,0.1697381183317168,0.0,6.4,88,4
268054,2018-09-21 05:30:02,2018,9,21,5,30,4,0.3496503496503497,0.4385584020842379,0.2133850630455868,0.0,6.4,88,0
268055,2018-09-21 06:00:02,2018,9,21,6,0,4,0.3321678321678322,0.5080330004342162,0.3588748787584869,0.0,7.0,85,5
268056,2018-09-21 06:30:02,2018,9,21,6,30,4,0.5157342657342657,0.8597481545809814,0.37827352085354027,0.0,7.0,85,4
268057,2018-09-21 07:00:02,2018,9,21,7,0,4,0.673076923076923,0.851063829787234,0.5043646944713871,0.0,7.1,86,0
268058,2018-09-21 07:30:01,2018,9,21,7,30,4,1.1188811188811192,0.5688232739904473,0.7129000969932104,0.0,7.1,86,16
268059,2018-09-21 08:00:02,2018,9,21,8,0,4,0.5681818181818181,0.2388189318280504,0.4946653734238604,0.0,8.1,84,0
268060,2018-09-21 08:30:02,2018,9,21,8,30,4,0.2797202797202797,0.20842379504993488,0.1842870999030068,0.0,8.1,84,0
268061,2018-09-21 09:00:03,2018,9,21,9,0,4,0.19230769230769232,0.12592270950933565,0.2618816682832202,0.3,8.9,86,7
268062,2018-09-21 09:30:01,2018,9,21,9,30,4,0.2097902097902098,0.10421189752496744,0.2812803103782736,0.3,8.9,86,4
268063,2018-09-21 10:00:02,2018,9,21,10,0,4,0.15734265734265734,0.13026487190620928,0.23278370514064015,0.0,12.2,70,0
268064,2018-09-21 10:30:03,2018,9,21,10,30,4,0.19230769230769232,0.121580547112462,0.20853540252182348,0.0,12.2,70,0
268065,2018-09-21 11:00:02,2018,9,21,11,0,4,0.3321678321678322,0.1693443334780721,0.46071774975751706,0.0,13.7,64,0
268066,2018-09-21 11:30:02,2018,9,21,11,30,4,0.3758741258741258,0.13460703430308293,0.6207565470417071,0.0,13.7,64,0
268067,2018-09-21 12:00:01,2018,9,21,12,0,4,0.4283216783216783,0.16500217108119844,0.6304558680892337,0.0,13.7,60,0
268068,2018-09-21 12:30:01,2018,9,21,12,30,4,0.30594405594405594,0.182370820668693,0.41707080504364696,0.0,13.7,60,11
268069,2018-09-21 13:00:02,2018,9,21,13,0,4,0.3409090909090909,0.11289622231871473,0.29582929194956353,0.0,15.0,60,6
268070,2018-09-21 13:30:02,2018,9,21,13,30,4,0.3933566433566433,0.11723838471558835,0.4510184287099903,0.0,15.0,60,6
268071,2018-09-21 14:00:02,2018,9,21,14,0,4,0.2272727272727273,0.10855405992184107,0.25703200775945684,0.4,12.6,77,5
268072,2018-09-21 14:30:03,2018,9,21,14,30,4,0.3933566433566433,0.21710811984368214,0.4413191076624636,0.4,12.6,77,5
268073,2018-09-21 15:00:03,2018,9,21,15,0,4,0.4108391608391608,0.15631784628745116,0.8535402521823472,0.3,14.1,60,2
268074,2018-09-21 15:30:03,2018,9,21,15,30,4,0.5506993006993007,0.2040816326530612,0.8438409311348205,0.3,14.1,60,2
268075,2018-09-21 16:00:02,2018,9,21,16,0,4,0.4632867132867133,0.2735562310030395,1.139670223084384,0.0,14.0,62,0
268076,2018-09-21 16:30:02,2018,9,21,16,30,4,0.3933566433566433,0.26487190620929224,0.994180407371484,0.0,14.0,62,1
268077,2018-09-21 17:00:02,2018,9,21,17,0,4,0.4895104895104895,0.2475032566217977,0.7177497575169738,0.0,13.3,53,1
268078,2018-09-21 17:30:02,2018,9,21,17,30,4,0.4283216783216783,0.2475032566217977,0.5286129970902037,0.0,13.3,53,5
268079,2018-09-21 18:00:02,2018,9,21,18,0,4,0.4195804195804196,0.2040816326530612,0.489815712900097,0.0,11.8,57,6
268080,2018-09-21 18:30:02,2018,9,21,18,30,4,0.23601398601398602,0.2475032566217977,0.43161978661493694,0.0,11.8,57,3
268081,2018-09-21 19:00:02,2018,9,21,19,0,4,0.2097902097902098,0.14763352149370387,0.2667313288069835,0.0,10.4,64,3
268082,2018-09-21 19:30:02,2018,9,21,19,30,4,0.2272727272727273,0.13460703430308293,0.2667313288069835,0.0,10.4,64,6
268083,2018-09-21 20:00:01,2018,9,21,20,0,4,0.1835664335664336,0.17802865827181935,0.4073714839961202,0.0,8.9,74,8
268084,2018-09-21 20:30:02,2018,9,21,20,30,4,0.2097902097902098,0.15631784628745116,0.2424830261881668,0.0,8.9,74,12
268085,2018-09-21 21:00:02,2018,9,21,21,0,4,0.2447552447552448,0.0911854103343465,0.32007759456838025,0.0,8.0,78,13
268086,2018-09-21 21:30:02,2018,9,21,21,30,4,0.23601398601398602,0.0694745983499783,0.27643064985451016,0.0,8.0,78,13
268087,2018-09-21 22:00:02,2018,9,21,22,0,4,0.23601398601398602,0.09552757273122016,0.2376333656644035,0.0,7.4,83,15
268088,2018-09-21 22:30:02,2018,9,21,22,30,4,0.17482517482517484,0.08684324793747286,0.2036857419980601,0.0,7.4,83,13
268089,2018-09-21 23:00:02,2018,9,21,23,0,4,0.2097902097902098,0.09552757273122016,0.25703200775945684,0.0,7.5,84,15
268090,2018-09-21 23:30:01,2018,9,21,23,30,4,0.08741258741258742,0.030395136778115506,0.07759456838021339,0.0,7.5,84,15
273467,2018-09-22 00:00:01,2018,9,22,0,0,5,0.0,0.0,0.0,0.0,7.4,87,17
273468,2018-09-22 00:30:02,2018,9,22,0,30,5,,,,0.0,7.4,87,17
273469,2018-09-22 01:00:02,2018,9,22,1,0,5,,,,0.0,7.9,85,17
273470,2018-09-22 01:30:01,2018,9,22,1,30,5,,,,0.0,7.9,85,17
273471,2018-09-22 02:00:02,2018,9,22,2,0,5,,,,0.0,8.4,85,17
273472,2018-09-22 02:30:01,2018,9,22,2,30,5,,,,0.0,8.4,85,17
273473,2018-09-22 03:00:02,2018,9,22,3,0,5,,,,0.0,8.3,86,17
273474,2018-09-22 03:30:02,2018,9,22,3,30,5,,,,0.0,8.3,86,17
273475,2018-09-22 04:00:02,2018,9,22,4,0,5,,,,0.0,8.5,85,17
273476,2018-09-22 04:30:02,2018,9,22,4,30,5,,,,0.0,8.5,85,17
273477,2018-09-22 05:00:02,2018,9,22,5,0,5,0.07867132867132867,0.08250108554059922,0.043646944713870026,0.0,8.4,87,15
273478,2018-09-22 05:30:02,2018,9,22,5,30,5,0.12237762237762237,0.10855405992184107,0.04849660523763337,0.0,8.4,87,14
273479,2018-09-22 06:00:02,2018,9,22,6,0,5,0.1486013986013986,0.13460703430308293,0.043646944713870026,0.0,7.9,90,11
273480,2018-09-22 06:30:02,2018,9,22,6,30,5,0.15734265734265734,0.243161094224924,0.11154219204655674,0.0,7.9,90,10
273481,2018-09-22 07:00:02,2018,9,22,7,0,5,0.15734265734265734,0.14329135909683022,0.16003879728419013,0.0,7.7,91,6
273482,2018-09-22 07:30:03,2018,9,22,7,30,5,0.2272727272727273,0.182370820668693,0.15518913676042678,0.0,7.7,91,3
273483,2018-09-22 08:00:02,2018,9,22,8,0,5,0.1048951048951049,0.15631784628745116,0.19398642095053348,0.0,8.6,91,0
273484,2018-09-22 08:30:02,2018,9,22,8,30,5,0.23601398601398602,0.2040816326530612,0.17943743937924345,0.0,8.6,91,1
273485,2018-09-22 09:00:02,2018,9,22,9,0,5,0.15734265734265734,0.15631784628745116,0.1988360814742968,0.0,9.6,86,0
273486,2018-09-22 09:30:02,2018,9,22,9,30,5,0.2797202797202797,0.1519756838905775,0.1697381183317168,0.0,9.6,86,0
273487,2018-09-22 10:00:03,2018,9,22,10,0,5,0.17482517482517484,0.21710811984368214,0.2279340446168768,0.0,10.5,81,3
273488,2018-09-22 10:30:03,2018,9,22,10,30,5,0.26223776223776224,0.1997394702561876,0.1988360814742968,0.0,10.5,81,1
273489,2018-09-22 11:00:03,2018,9,22,11,0,5,0.20104895104895104,0.30395136778115506,0.32007759456838025,0.0,11.4,72,0
273490,2018-09-22 11:30:01,2018,9,22,11,30,5,0.2185314685314685,0.18671298306556666,0.22308438409311349,0.0,11.4,72,0
273491,2018-09-22 12:00:02,2018,9,22,12,0,5,0.30594405594405594,0.20842379504993488,0.2812803103782736,0.0,12.2,66,0
273492,2018-09-22 12:30:02,2018,9,22,12,30,5,0.23601398601398602,0.2518454190186713,0.31522793404461685,0.0,12.2,66,2
273493,2018-09-22 13:00:02,2018,9,22,13,0,5,0.15734265734265734,0.16066000868432478,0.3103782735208536,0.0,12.6,64,1
273494,2018-09-22 13:30:02,2018,9,22,13,30,5,0.44580419580419584,0.182370820668693,0.33462657613967023,0.0,12.6,64,0
273495,2018-09-22 14:00:01,2018,9,22,14,0,5,0.32342657342657344,0.17368649587494572,0.1842870999030068,0.0,12.3,67,0
273496,2018-09-22 14:30:03,2018,9,22,14,30,5,0.3146853146853147,0.17802865827181935,0.3297769156159069,0.0,12.3,67,1
273497,2018-09-22 15:00:02,2018,9,22,15,0,5,0.26223776223776224,0.16500217108119844,0.2424830261881668,0.0,12.1,69,0
273498,2018-09-22 15:30:01,2018,9,22,15,30,5,0.3496503496503497,0.13460703430308293,0.31522793404461685,0.0,12.1,69,1
273499,2018-09-22 16:00:02,2018,9,22,16,0,5,0.3409090909090909,0.19539730785931395,0.29582929194956353,0.0,12.1,63,0
273500,2018-09-22 16:30:03,2018,9,22,16,30,5,0.3671328671328672,0.2127659574468085,0.2667313288069835,0.0,12.1,63,1
273501,2018-09-22 17:00:02,2018,9,22,17,0,5,0.4632867132867133,0.1910551454624403,0.36372453928225024,0.0,11.8,67,2
273502,2018-09-22 17:30:02,2018,9,22,17,30,5,0.32342657342657344,0.18671298306556666,0.2036857419980601,0.0,11.8,67,4
273503,2018-09-22 18:00:02,2018,9,22,18,0,5,0.32342657342657344,0.16066000868432478,0.2521823472356935,0.0,11.2,65,4
273504,2018-09-22 18:30:02,2018,9,22,18,30,5,0.3146853146853147,0.18671298306556666,0.2521823472356935,0.0,11.2,65,5
273505,2018-09-22 19:00:01,2018,9,22,19,0,5,0.1660839160839161,0.2040816326530612,0.2133850630455868,0.0,9.3,80,3
273506,2018-09-22 19:30:02,2018,9,22,19,30,5,0.2097902097902098,0.12592270950933565,0.14064015518913678,0.0,9.3,80,6
273507,2018-09-22 20:00:02,2018,9,22,20,0,5,0.1660839160839161,0.09552757273122016,0.16003879728419013,0.0,7.3,89,6
273508,2018-09-22 20:30:02,2018,9,22,20,30,5,0.15734265734265734,0.08684324793747286,0.1842870999030068,0.0,7.3,89,3
273509,2018-09-22 21:00:02,2018,9,22,21,0,5,0.23601398601398602,0.09552757273122016,0.1454898157129001,0.0,7.3,89,2
273510,2018-09-22 21:30:02,2018,9,22,21,30,5,0.15734265734265734,0.0911854103343465,0.16003879728419013,0.0,7.3,89,1
273511,2018-09-22 22:00:01,2018,9,22,22,0,5,0.23601398601398602,0.07815892314372558,0.24733268671193015,0.0,7.2,89,1
273512,2018-09-22 22:30:02,2018,9,22,22,30,5,0.3146853146853147,0.08250108554059922,0.1988360814742968,0.0,7.2,89,2
273513,2018-09-22 23:00:01,2018,9,22,23,0,5,0.23601398601398602,0.04342162396873643,0.19398642095053348,0.0,7.0,91,4
273514,2018-09-22 23:30:02,2018,9,22,23,30,5,0.08741258741258742,0.017368649587494574,0.08244422890397672,0.0,7.0,91,7
278891,2018-09-23 00:00:02,2018,9,23,0,0,6,0.0,0.0,0.0,0.0,6.6,91,7
278892,2018-09-23 00:30:02,2018,9,23,0,30,6,,,,0.0,6.6,91,7
278893,2018-09-23 01:00:02,2018,9,23,1,0,6,,,,0.0,7.1,86,7
278894,2018-09-23 01:30:02,2018,9,23,1,30,6,,,,0.0,7.1,86,7
278895,2018-09-23 02:00:02,2018,9,23,2,0,6,,,,0.0,7.5,82,7
278896,2018-09-23 02:30:01,2018,9,23,2,30,6,,,,0.0,7.5,82,7
278897,2018-09-23 03:00:01,2018,9,23,3,0,6,,,,0.0,7.4,80,7
278898,2018-09-23 03:30:02,2018,9,23,3,30,6,,,,0.0,7.4,80,7
278899,2018-09-23 04:00:02,2018,9,23,4,0,6,,,,0.0,7.4,79,7
278900,2018-09-23 04:30:03,2018,9,23,4,30,6,,,,0.0,7.4,79,7
278901,2018-09-23 05:00:01,2018,9,23,5,0,6,0.07867132867132867,0.04342162396873643,0.033947623666343366,0.0,6.1,85,6
278902,2018-09-23 05:30:02,2018,9,23,5,30,6,0.13111888111888112,0.0998697351280938,0.009699321047526674,0.0,6.1,85,7
278903,2018-09-23 06:00:01,2018,9,23,6,0,6,0.09615384615384616,0.08250108554059922,0.038797284190106696,0.0,5.5,85,5
278904,2018-09-23 06:30:01,2018,9,23,6,30,6,0.1660839160839161,0.13026487190620928,0.024248302618816685,0.0,5.5,85,5
278905,2018-09-23 07:00:01,2018,9,23,7,0,6,0.09615384615384616,0.08250108554059922,0.12609117361784675,0.0,5.1,86,4
278906,2018-09-23 07:30:01,2018,9,23,7,30,6,0.2972027972027972,0.14763352149370387,0.1212415130940834,0.0,5.1,86,1
278907,2018-09-23 08:00:01,2018,9,23,8,0,6,0.13111888111888112,0.14329135909683022,0.12609117361784675,0.0,6.5,83,0
278908,2018-09-23 08:30:02,2018,9,23,8,30,6,0.2097902097902098,0.15631784628745116,0.15033947623666344,0.0,6.5,83,0
278909,2018-09-23 09:00:02,2018,9,23,9,0,6,0.13986013986013987,0.0911854103343465,0.08729388942774005,0.0,10.0,64,0
278910,2018-09-23 09:30:02,2018,9,23,9,30,6,0.3321678321678322,0.22579244463742945,0.16003879728419013,0.0,10.0,64,0
278911,2018-09-23 10:00:02,2018,9,23,10,0,6,0.2272727272727273,0.18671298306556666,0.22308438409311349,0.0,11.4,58,0
278912,2018-09-23 10:30:02,2018,9,23,10,30,6,0.2972027972027972,0.2692140686061659,0.16003879728419013,0.0,11.4,58,0
278913,2018-09-23 11:00:01,2018,9,23,11,0,6,0.1835664335664336,0.17368649587494572,0.3249272550921436,0.0,11.8,56,0
278914,2018-09-23 11:30:02,2018,9,23,11,30,6,0.2185314685314685,0.2822405557967868,0.3491755577109602,0.0,11.8,56,0
278915,2018-09-23 12:00:01,2018,9,23,12,0,6,0.15734265734265734,0.19539730785931395,0.3055286129970902,0.0,12.6,51,1
278916,2018-09-23 12:30:02,2018,9,23,12,30,6,0.26223776223776224,0.16500217108119844,0.24733268671193015,0.0,12.6,51,18
278917,2018-09-23 13:00:02,2018,9,23,13,0,6,0.2884615384615385,0.2388189318280504,0.2812803103782736,0.0,13.0,49,18
278918,2018-09-23 13:30:02,2018,9,23,13,30,6,0.2447552447552448,0.20842379504993488,0.2812803103782736,0.0,13.0,49,13
278919,2018-09-23 14:00:02,2018,9,23,14,0,6,0.30594405594405594,0.1997394702561876,0.1454898157129001,0.1,11.5,73,10
278920,2018-09-23 14:30:02,2018,9,23,14,30,6,0.2709790209790209,0.1910551454624403,0.29582929194956353,0.1,11.5,73,9
278921,2018-09-23 15:00:02,2018,9,23,15,0,6,0.3583916083916084,0.18671298306556666,0.2667313288069835,0.0,13.0,57,6
278922,2018-09-23 15:30:02,2018,9,23,15,30,6,0.2447552447552448,0.1910551454624403,0.37827352085354027,0.0,13.0,57,5
278923,2018-09-23 16:00:02,2018,9,23,16,0,6,0.2097902097902098,0.13460703430308293,0.29582929194956353,0.0,13.3,51,0
278924,2018-09-23 16:30:02,2018,9,23,16,30,6,0.30594405594405594,0.19539730785931395,0.3055286129970902,0.0,13.3,51,1
278925,2018-09-23 17:00:02,2018,9,23,17,0,6,0.3321678321678322,0.16066000868432478,0.2715809893307469,0.0,12.3,55,2
278926,2018-09-23 17:30:01,2018,9,23,17,30,6,0.3146853146853147,0.10421189752496744,0.23278370514064015,0.0,12.3,55,4
